店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1501,150103,4595644937332,しらすのマリナーラ,しらすのマリナーラ,,,0,1,0,,1080,,
1,1501,150103,4595644937349,天然真ダコのピザ,天然真ダコのピザ,,,0,1,0,,1280,,
1,1501,150103,4595644937356,季節野菜の山菜ピザ,季節野菜の山菜ピザ,,,0,1,0,,1180,,
1,1501,150103,4595644937363,ボロネーゼ,ボロネーゼ,,,0,1,0,,1080,,
1,1506,150601,4595644937387,カルツォーネ　マルゲリータ,カルツォーネ　マルゲリータ,,,0,1,0,,650,,0
1,1506,150601,4595644937394,カルツォーネクワトロ,カルツォーネクワトロ,,,0,1,0,,650,,0
1,1506,150601,4595644937417,カルツォーネ　鶏ラグーときのこ,カルツォーネ　鶏ラグーときの,,,0,1,0,,650,,0
1,1506,999999,4595644937424,カルツォーネ　サーモンとほうれん草,カルツォーネ　サーモンとほう,,,0,1,0,,650,,0
1,1501,150103,4595644937578,サーモンとほうれん草のピザ,サーモンとほうれん草のピザ,,,0,1,0,,1080,,
1,1501,150103,4595644937585,照り焼き丹波鶏ピザ,照り焼き丹波鶏ピザ,,,0,1,0,,1080,,
1,1501,150103,4595644937592,トリプルマルゲリータ,トリプルマルゲリータ,,,0,1,0,,1080,,
1,1501,150103,4595644937608,マルゲリータとクワトロハーフ,マルゲリータとクワトロハーフ,,,0,1,0,,1080,,
1,1501,150103,4595644937615,粗挽ソーセージとフリアリエッリ,粗挽ソーセージとフリアリエッ,,,0,1,0,,1080,,
1,1501,150110,4901562370388,黒豆枝豆,黒豆枝豆,ｸﾛﾏﾒｴﾀﾞﾏﾒ,,0,1,0,,324,,
1,1501,150110,4903116064354,鰹節香る老舗のちまき,鰹節香る老舗のちまき,,,0,1,0,,1836,,
1,1501,150101,4903788073470,さんわ　香草美水鶏　塩麹唐揚げ　４００ｇ,さんわ　香草美水鶏　塩麹唐揚,ｺｳｿｳﾒｲｽｲﾄﾞﾘｼｵｺｳｼﾞｶﾗｱｹﾞ400,４００ｇ,0,1,980,,1067,さんわコーポレーション,
1,1501,150101,4903788074477,さんわ名古屋コーチン入りつくね,さんわ名古屋コーチン入りつく,ｻﾝﾜｼﾞﾕﾝｹｲﾅｺﾞﾔｺ-ﾁﾝｲﾘﾂｸﾈ400,４００ｇ,0,1,0,,691,さんわコーポレーション,
1,1501,150106,4905919211522,ﾚﾝｼﾞ対応ﾋﾟｻﾞまん,ﾚﾝｼﾞ対応ﾋﾟｻﾞまん,,,0,1,0,,130,,0
1,1501,150105,4907047550122,焼売ﾖｺﾊﾏﾀﾞｲﾊﾝﾃﾝ,焼売ﾖｺﾊﾏﾀﾞｲﾊﾝﾃﾝ,,,0,1,0,,951,,
1,1501,150104,4907047550344,えび蒸し餃子,えび蒸し餃子,,,0,1,0,,648,,
